# Source: EPA Power Profiler crosswalk (USEPA/power-profiler GitHub, eGRID2023).
# (zip, wires utility) grain — feeds zip_supplier_candidates for non-CCA rows.
zip,state,eiaid,utility_name,subregion,predominant
41238,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41238,KY,11011,Licking Valley Rural E C C,SRTV,FALSE
41238,KY,22053,Kentucky Power Co,RFCW,FALSE
41240,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41240,KY,22053,Kentucky Power Co,RFCW,FALSE
41250,KY,22053,Kentucky Power Co,RFCW,TRUE
41254,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41254,KY,22053,Kentucky Power Co,RFCW,FALSE
41255,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41255,KY,22053,Kentucky Power Co,RFCW,FALSE
41256,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41256,KY,22053,Kentucky Power Co,RFCW,FALSE
41257,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41257,KY,22053,Kentucky Power Co,RFCW,FALSE
41260,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41260,KY,22053,Kentucky Power Co,RFCW,FALSE
41262,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41262,KY,22053,Kentucky Power Co,RFCW,FALSE
41263,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41263,KY,22053,Kentucky Power Co,RFCW,FALSE
41264,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41264,KY,22053,Kentucky Power Co,RFCW,FALSE
41265,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41265,KY,22053,Kentucky Power Co,RFCW,FALSE
41267,KY,22053,Kentucky Power Co,RFCW,TRUE
41268,KY,22053,Kentucky Power Co,RFCW,TRUE
41271,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41271,KY,22053,Kentucky Power Co,RFCW,FALSE
41274,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41274,KY,22053,Kentucky Power Co,RFCW,FALSE
41301,KY,3687,Clark Energy Coop Inc - (KY),SRTV,TRUE
41301,KY,11011,Licking Valley Rural E C C,SRTV,FALSE
41301,KY,9575,Jackson Energy Coop Corp - (KY),SRTV,FALSE
41307,KY,11011,Licking Valley Rural E C C,SRTV,TRUE
41310,KY,22053,Kentucky Power Co,RFCW,TRUE
41310,KY,11011,Licking Valley Rural E C C,SRTV,FALSE
41311,KY,9575,Jackson Energy Coop Corp - (KY),SRTV,TRUE
41311,KY,10171,Kentucky Utilities Co,SRTV,FALSE
41311,KY,11011,Licking Valley Rural E C C,SRTV,FALSE
41313,KY,62519,Licking Valley RECC,SRTV,TRUE
41314,KY,9575,Jackson Energy Coop Corp - (KY),SRTV,TRUE
41314,KY,11011,Licking Valley Rural E C C,SRTV,FALSE
41314,KY,22053,Kentucky Power Co,RFCW,FALSE
41317,KY,22053,Kentucky Power Co,RFCW,TRUE
41332,KY,11011,Licking Valley Rural E C C,SRTV,TRUE
41333,KY,9575,Jackson Energy Coop Corp - (KY),SRTV,TRUE
41338,KY,61897,Jackson Energy Coop,SRTV,TRUE
41339,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41339,KY,9575,Jackson Energy Coop Corp - (KY),SRTV,FALSE
41339,KY,11011,Licking Valley Rural E C C,SRTV,FALSE
41339,KY,22053,Kentucky Power Co,RFCW,FALSE
41347,KY,9575,Jackson Energy Coop Corp - (KY),SRTV,TRUE
41348,KY,22053,Kentucky Power Co,RFCW,TRUE
41351,KY,9575,Jackson Energy Coop Corp - (KY),SRTV,TRUE
41352,KY,11011,Licking Valley Rural E C C,SRTV,TRUE
41360,KY,3687,Clark Energy Coop Inc - (KY),SRTV,TRUE
41360,KY,11011,Licking Valley Rural E C C,SRTV,FALSE
41362,KY,61897,Jackson Energy Coop,SRTV,TRUE
41364,KY,9575,Jackson Energy Coop Corp - (KY),SRTV,TRUE
41364,KY,22053,Kentucky Power Co,RFCW,FALSE
41364,KY,11011,Licking Valley Rural E C C,SRTV,FALSE
41365,KY,9575,Jackson Energy Coop Corp - (KY),SRTV,TRUE
41365,KY,11011,Licking Valley Rural E C C,SRTV,FALSE
41366,KY,22053,Kentucky Power Co,RFCW,TRUE
41366,KY,11011,Licking Valley Rural E C C,SRTV,FALSE
41367,KY,22053,Kentucky Power Co,RFCW,TRUE
41368,KY,9575,Jackson Energy Coop Corp - (KY),SRTV,TRUE
41385,KY,22053,Kentucky Power Co,RFCW,TRUE
41385,KY,11011,Licking Valley Rural E C C,SRTV,FALSE
41386,KY,9575,Jackson Energy Coop Corp - (KY),SRTV,TRUE
41390,KY,22053,Kentucky Power Co,RFCW,TRUE
41397,KY,9575,Jackson Energy Coop Corp - (KY),SRTV,TRUE
41397,KY,11011,Licking Valley Rural E C C,SRTV,FALSE
41408,KY,11011,Licking Valley Rural E C C,SRTV,TRUE
41413,KY,11011,Licking Valley Rural E C C,SRTV,TRUE
41421,KY,7558,Grayson Rural Electric Coop Corp,SRTV,TRUE
41421,KY,11011,Licking Valley Rural E C C,SRTV,FALSE
41425,KY,3687,Clark Energy Coop Inc - (KY),SRTV,TRUE
41425,KY,11011,Licking Valley Rural E C C,SRTV,FALSE
41426,KY,22053,Kentucky Power Co,RFCW,TRUE
41451,KY,11011,Licking Valley Rural E C C,SRTV,TRUE
41459,KY,11011,Licking Valley Rural E C C,SRTV,TRUE
41464,KY,11011,Licking Valley Rural E C C,SRTV,TRUE
41465,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41465,KY,11011,Licking Valley Rural E C C,SRTV,FALSE
41465,KY,22053,Kentucky Power Co,RFCW,FALSE
41472,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41472,KY,3687,Clark Energy Coop Inc - (KY),SRTV,FALSE
41472,KY,7558,Grayson Rural Electric Coop Corp,SRTV,FALSE
41472,KY,11011,Licking Valley Rural E C C,SRTV,FALSE
41472,KY,22053,Kentucky Power Co,RFCW,FALSE
41477,KY,22053,Kentucky Power Co,RFCW,TRUE
41501,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41501,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41501,KY,22053,Kentucky Power Co,RFCW,FALSE
41502,KY,22053,Kentucky Power Co,RFCW,TRUE
41502,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41503,KY,22053,Kentucky Power Co,RFCW,TRUE
41503,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41512,KY,22053,Kentucky Power Co,RFCW,TRUE
41512,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41513,KY,22053,Kentucky Power Co,RFCW,TRUE
41513,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41514,KY,22053,Kentucky Power Co,RFCW,TRUE
41514,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41517,KY,22053,Kentucky Power Co,RFCW,TRUE
41517,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41519,KY,22053,Kentucky Power Co,RFCW,TRUE
41519,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41520,KY,22053,Kentucky Power Co,RFCW,TRUE
41520,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41522,KY,22053,Kentucky Power Co,RFCW,TRUE
41522,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41524,KY,22053,Kentucky Power Co,RFCW,TRUE
41524,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41526,KY,22053,Kentucky Power Co,RFCW,TRUE
41526,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41527,KY,22053,Kentucky Power Co,RFCW,TRUE
41527,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41528,KY,22053,Kentucky Power Co,RFCW,TRUE
41528,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41531,KY,22053,Kentucky Power Co,RFCW,TRUE
41531,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41534,KY,22053,Kentucky Power Co,RFCW,TRUE
41534,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41535,KY,22053,Kentucky Power Co,RFCW,TRUE
41535,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41537,KY,22053,Kentucky Power Co,RFCW,TRUE
41537,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41538,KY,22053,Kentucky Power Co,RFCW,TRUE
41538,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41539,KY,22053,Kentucky Power Co,RFCW,TRUE
41539,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41540,KY,22053,Kentucky Power Co,RFCW,TRUE
41540,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41542,KY,22053,Kentucky Power Co,RFCW,TRUE
41542,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41543,KY,22053,Kentucky Power Co,RFCW,TRUE
41543,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41544,KY,22053,Kentucky Power Co,RFCW,TRUE
41544,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41547,KY,22053,Kentucky Power Co,RFCW,TRUE
41547,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41548,KY,22053,Kentucky Power Co,RFCW,TRUE
41548,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41549,KY,22053,Kentucky Power Co,RFCW,TRUE
41549,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41553,KY,22053,Kentucky Power Co,RFCW,TRUE
41553,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41554,KY,22053,Kentucky Power Co,RFCW,TRUE
41554,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41555,KY,22053,Kentucky Power Co,RFCW,TRUE
41555,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41557,KY,22053,Kentucky Power Co,RFCW,TRUE
41557,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41558,KY,22053,Kentucky Power Co,RFCW,TRUE
41558,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41559,KY,22053,Kentucky Power Co,RFCW,TRUE
41559,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41560,KY,22053,Kentucky Power Co,RFCW,TRUE
41560,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41561,KY,22053,Kentucky Power Co,RFCW,TRUE
41561,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41562,KY,22053,Kentucky Power Co,RFCW,TRUE
41562,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41563,KY,22053,Kentucky Power Co,RFCW,TRUE
41563,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41564,KY,22053,Kentucky Power Co,RFCW,TRUE
41564,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41566,KY,22053,Kentucky Power Co,RFCW,TRUE
41566,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41567,KY,22053,Kentucky Power Co,RFCW,TRUE
41567,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41568,KY,22053,Kentucky Power Co,RFCW,TRUE
41568,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41571,KY,22053,Kentucky Power Co,RFCW,TRUE
41572,KY,22053,Kentucky Power Co,RFCW,TRUE
41572,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41601,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41601,KY,22053,Kentucky Power Co,RFCW,FALSE
41602,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41602,KY,22053,Kentucky Power Co,RFCW,FALSE
41603,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41603,KY,22053,Kentucky Power Co,RFCW,FALSE
41604,KY,22053,Kentucky Power Co,RFCW,TRUE
41604,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41605,KY,22053,Kentucky Power Co,RFCW,TRUE
41606,KY,22053,Kentucky Power Co,RFCW,TRUE
41606,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41607,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41607,KY,22053,Kentucky Power Co,RFCW,FALSE
41612,KY,22053,Kentucky Power Co,RFCW,TRUE
41612,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41615,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41615,KY,22053,Kentucky Power Co,RFCW,FALSE
41616,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41616,KY,11011,Licking Valley Rural E C C,SRTV,FALSE
41616,KY,22053,Kentucky Power Co,RFCW,FALSE
41619,KY,22053,Kentucky Power Co,RFCW,TRUE
41621,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41621,KY,22053,Kentucky Power Co,RFCW,FALSE
41622,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41622,KY,22053,Kentucky Power Co,RFCW,FALSE
41630,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41630,KY,22053,Kentucky Power Co,RFCW,FALSE
41631,KY,22053,Kentucky Power Co,RFCW,TRUE
41631,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41632,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41632,KY,11011,Licking Valley Rural E C C,SRTV,FALSE
41635,KY,22053,Kentucky Power Co,RFCW,TRUE
41635,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41636,KY,22053,Kentucky Power Co,RFCW,TRUE
41636,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41640,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41640,KY,11011,Licking Valley Rural E C C,SRTV,FALSE
41640,KY,22053,Kentucky Power Co,RFCW,FALSE
41642,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41642,KY,22053,Kentucky Power Co,RFCW,FALSE
41643,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41643,KY,22053,Kentucky Power Co,RFCW,FALSE
41645,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41645,KY,22053,Kentucky Power Co,RFCW,FALSE
41647,KY,22053,Kentucky Power Co,RFCW,TRUE
41647,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41649,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41649,KY,22053,Kentucky Power Co,RFCW,FALSE
41650,KY,22053,Kentucky Power Co,RFCW,TRUE
41650,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41651,KY,22053,Kentucky Power Co,RFCW,TRUE
41653,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41653,KY,11011,Licking Valley Rural E C C,SRTV,FALSE
41653,KY,22053,Kentucky Power Co,RFCW,FALSE
41655,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41655,KY,22053,Kentucky Power Co,RFCW,FALSE
41659,KY,22053,Kentucky Power Co,RFCW,TRUE
41660,KY,22053,Kentucky Power Co,RFCW,TRUE
41660,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41663,KY,22053,Kentucky Power Co,RFCW,TRUE
41666,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41666,KY,22053,Kentucky Power Co,RFCW,FALSE
41667,KY,22053,Kentucky Power Co,RFCW,TRUE
41667,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41669,KY,22053,Kentucky Power Co,RFCW,TRUE
41669,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41701,KY,22053,Kentucky Power Co,RFCW,TRUE
41702,KY,22053,Kentucky Power Co,RFCW,TRUE
41712,KY,22053,Kentucky Power Co,RFCW,TRUE
41713,KY,22053,Kentucky Power Co,RFCW,TRUE
41714,KY,9575,Jackson Energy Coop Corp - (KY),SRTV,TRUE
41714,KY,22053,Kentucky Power Co,RFCW,FALSE
41719,KY,22053,Kentucky Power Co,RFCW,TRUE
41721,KY,9575,Jackson Energy Coop Corp - (KY),SRTV,TRUE
41721,KY,22053,Kentucky Power Co,RFCW,FALSE
41722,KY,22053,Kentucky Power Co,RFCW,TRUE
41723,KY,22053,Kentucky Power Co,RFCW,TRUE
41725,KY,22053,Kentucky Power Co,RFCW,TRUE
41727,KY,22053,Kentucky Power Co,RFCW,TRUE
41729,KY,22053,Kentucky Power Co,RFCW,TRUE
41731,KY,22053,Kentucky Power Co,RFCW,TRUE
41731,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41735,KY,4622,"Cumberland Valley Electric, Inc.",SRTV,TRUE
41735,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41735,KY,22053,Kentucky Power Co,RFCW,FALSE
41736,KY,22053,Kentucky Power Co,RFCW,TRUE
41739,KY,22053,Kentucky Power Co,RFCW,TRUE
41740,KY,22053,Kentucky Power Co,RFCW,TRUE
41743,KY,22053,Kentucky Power Co,RFCW,TRUE
41745,KY,22053,Kentucky Power Co,RFCW,TRUE
41746,KY,22053,Kentucky Power Co,RFCW,TRUE
41747,KY,1081,Kentucky Power Co [American Electric Power Co Inc],RFCW,TRUE
41749,KY,9575,Jackson Energy Coop Corp - (KY),SRTV,TRUE
41749,KY,22053,Kentucky Power Co,RFCW,FALSE
41751,KY,22053,Kentucky Power Co,RFCW,TRUE
41754,KY,22053,Kentucky Power Co,RFCW,TRUE
41759,KY,22053,Kentucky Power Co,RFCW,TRUE
41760,KY,22053,Kentucky Power Co,RFCW,TRUE
41762,KY,9575,Jackson Energy Coop Corp - (KY),SRTV,TRUE
41762,KY,22053,Kentucky Power Co,RFCW,FALSE
41763,KY,22053,Kentucky Power Co,RFCW,TRUE
41763,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41764,KY,22053,Kentucky Power Co,RFCW,TRUE
41766,KY,22053,Kentucky Power Co,RFCW,TRUE
41772,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41772,KY,22053,Kentucky Power Co,RFCW,FALSE
41773,KY,22053,Kentucky Power Co,RFCW,TRUE
41774,KY,22053,Kentucky Power Co,RFCW,TRUE
41775,KY,22053,Kentucky Power Co,RFCW,TRUE
41776,KY,22053,Kentucky Power Co,RFCW,TRUE
41777,KY,4622,"Cumberland Valley Electric, Inc.",SRTV,TRUE
41777,KY,22053,Kentucky Power Co,RFCW,FALSE
41778,KY,22053,Kentucky Power Co,RFCW,TRUE
41804,KY,22053,Kentucky Power Co,RFCW,TRUE
41804,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41810,KY,22053,Kentucky Power Co,RFCW,TRUE
41810,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41812,KY,22053,Kentucky Power Co,RFCW,TRUE
41812,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41815,KY,22053,Kentucky Power Co,RFCW,TRUE
41815,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41817,KY,22053,Kentucky Power Co,RFCW,TRUE
41819,KY,4622,"Cumberland Valley Electric, Inc.",SRTV,TRUE
41819,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41819,KY,22053,Kentucky Power Co,RFCW,FALSE
41821,KY,22053,Kentucky Power Co,RFCW,TRUE
41821,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41822,KY,22053,Kentucky Power Co,RFCW,TRUE
41824,KY,22053,Kentucky Power Co,RFCW,TRUE
41824,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41825,KY,22053,Kentucky Power Co,RFCW,TRUE
41825,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41826,KY,22053,Kentucky Power Co,RFCW,TRUE
41826,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41828,KY,22053,Kentucky Power Co,RFCW,TRUE
41828,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41831,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41831,KY,22053,Kentucky Power Co,RFCW,FALSE
41832,KY,22053,Kentucky Power Co,RFCW,TRUE
41832,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41833,KY,4622,"Cumberland Valley Electric, Inc.",SRTV,TRUE
41833,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41833,KY,22053,Kentucky Power Co,RFCW,FALSE
41834,KY,22053,Kentucky Power Co,RFCW,TRUE
41835,KY,22053,Kentucky Power Co,RFCW,TRUE
41835,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41836,KY,22053,Kentucky Power Co,RFCW,TRUE
41836,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41837,KY,4622,"Cumberland Valley Electric, Inc.",SRTV,TRUE
41837,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41837,KY,22053,Kentucky Power Co,RFCW,FALSE
41838,KY,22053,Kentucky Power Co,RFCW,TRUE
41838,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41839,KY,1708,Big Sandy Rural Elec Coop Corp,SRTV,TRUE
41839,KY,22053,Kentucky Power Co,RFCW,FALSE
41840,KY,22053,Kentucky Power Co,RFCW,TRUE
41840,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41843,KY,22053,Kentucky Power Co,RFCW,TRUE
41843,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41844,KY,22053,Kentucky Power Co,RFCW,TRUE
41844,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41845,KY,22053,Kentucky Power Co,RFCW,TRUE
41845,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41847,KY,22053,Kentucky Power Co,RFCW,TRUE
41847,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41848,KY,22053,Kentucky Power Co,RFCW,TRUE
41848,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41849,KY,22053,Kentucky Power Co,RFCW,TRUE
41849,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41855,KY,22053,Kentucky Power Co,RFCW,TRUE
41855,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41858,KY,4622,"Cumberland Valley Electric, Inc.",SRTV,TRUE
41858,KY,18642,Tennessee Valley Authority,SRTV,FALSE
41858,KY,22053,Kentucky Power Co,RFCW,FALSE
41859,KY,22053,Kentucky Power Co,RFCW,TRUE
41861,KY,22053,Kentucky Power Co,RFCW,TRUE
41862,KY,22053,Kentucky Power Co,RFCW,TRUE
41862,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42001,KY,14371,City of Paducah - (KY),SRTV,TRUE
42001,KY,9605,Jackson Purchase Energy Corporation,SRTV,FALSE
42001,KY,10171,Kentucky Utilities Co,SRTV,FALSE
42001,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42002,KY,14371,City of Paducah - (KY),SRTV,TRUE
42002,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42003,KY,14371,City of Paducah - (KY),SRTV,TRUE
42003,KY,9605,Jackson Purchase Energy Corporation,SRTV,FALSE
42003,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42020,KY,18642,Tennessee Valley Authority,SRTV,TRUE
42020,KY,20377,West Kentucky Rural E C C,SRTV,FALSE
42021,KY,10171,Kentucky Utilities Co,SRTV,TRUE
42021,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42021,KY,20377,West Kentucky Rural E C C,SRTV,FALSE
42022,KY,9605,Jackson Purchase Energy Corporation,SRTV,TRUE
42022,KY,10171,Kentucky Utilities Co,SRTV,FALSE
42023,KY,9605,Jackson Purchase Energy Corporation,SRTV,TRUE
42023,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42023,KY,20377,West Kentucky Rural E C C,SRTV,FALSE
42023,KY,10171,Kentucky Utilities Co,SRTV,FALSE
42024,KY,9605,Jackson Purchase Energy Corporation,SRTV,TRUE
42024,KY,10171,Kentucky Utilities Co,SRTV,FALSE
42025,KY,1582,City of Benton - (KY),SRTV,TRUE
42025,KY,9605,Jackson Purchase Energy Corporation,SRTV,FALSE
42025,KY,14724,Pennyrile Rural Electric Coop,SRTV,FALSE
42025,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42025,KY,20377,West Kentucky Rural E C C,SRTV,FALSE
42027,KY,9605,Jackson Purchase Energy Corporation,SRTV,TRUE
42027,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42027,KY,20377,West Kentucky Rural E C C,SRTV,FALSE
42028,KY,9605,Jackson Purchase Energy Corporation,SRTV,TRUE
42028,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42029,KY,9605,Jackson Purchase Energy Corporation,SRTV,TRUE
42029,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42029,KY,20377,West Kentucky Rural E C C,SRTV,FALSE
42031,KY,10171,Kentucky Utilities Co,SRTV,TRUE
42031,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42031,KY,20377,West Kentucky Rural E C C,SRTV,FALSE
42032,KY,10171,Kentucky Utilities Co,SRTV,TRUE
42032,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42033,KY,10171,Kentucky Utilities Co,SRTV,TRUE
42035,KY,9605,Jackson Purchase Energy Corporation,SRTV,TRUE
42035,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42035,KY,20377,West Kentucky Rural E C C,SRTV,FALSE
42036,KY,18642,Tennessee Valley Authority,SRTV,TRUE
42036,KY,20377,West Kentucky Rural E C C,SRTV,FALSE
42037,KY,10171,Kentucky Utilities Co,SRTV,TRUE
42038,KY,9964,Kenergy Corp,SRTV,TRUE
42038,KY,10171,Kentucky Utilities Co,SRTV,FALSE
42038,KY,14724,Pennyrile Rural Electric Coop,SRTV,FALSE
42038,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42039,KY,9605,Jackson Purchase Energy Corporation,SRTV,TRUE
42039,KY,20377,West Kentucky Rural E C C,SRTV,FALSE
42039,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42040,KY,18642,Tennessee Valley Authority,SRTV,TRUE
42040,KY,20377,West Kentucky Rural E C C,SRTV,FALSE
42041,KY,6840,City of Fulton - (KY),SRTV,TRUE
42041,KY,7174,Gibson Electric Members Corp,SRTV,FALSE
42041,KY,8548,City of Hickman,SRTV,FALSE
42041,KY,10171,Kentucky Utilities Co,SRTV,FALSE
42041,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42041,KY,20377,West Kentucky Rural E C C,SRTV,FALSE
42044,KY,9605,Jackson Purchase Energy Corporation,SRTV,TRUE
42044,KY,20377,West Kentucky Rural E C C,SRTV,FALSE
42044,KY,14724,Pennyrile Rural Electric Coop,SRTV,FALSE
42044,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42045,KY,9605,Jackson Purchase Energy Corporation,SRTV,TRUE
42045,KY,20377,West Kentucky Rural E C C,SRTV,FALSE
42045,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42045,KY,9964,Kenergy Corp,SRTV,FALSE
42047,KY,9605,Jackson Purchase Energy Corporation,SRTV,TRUE
42047,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42048,KY,14724,Pennyrile Rural Electric Coop,SRTV,TRUE
42048,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42048,KY,20377,West Kentucky Rural E C C,SRTV,FALSE
42049,KY,18642,Tennessee Valley Authority,SRTV,TRUE
42049,KY,20377,West Kentucky Rural E C C,SRTV,FALSE
42050,KY,8548,City of Hickman,SRTV,TRUE
42050,KY,7174,Gibson Electric Members Corp,SRTV,FALSE
42050,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42051,KY,9605,Jackson Purchase Energy Corporation,SRTV,TRUE
42051,KY,18642,Tennessee Valley Authority,SRTV,FALSE
42051,KY,20377,West Kentucky Rural E C C,SRTV,FALSE
42053,KY,9605,Jackson Purchase Energy Corporation,SRTV,TRUE
42053,KY,10171,Kentucky Utilities Co,SRTV,FALSE
42053,KY,18642,Tennessee Valley Authority,SRTV,FALSE
