# Generated by supplier_candidates.py — EPA wires crosswalk + GeoNames +
# hand-curated 2023 CCA territories. County-grain CCA coverage over-offers in
# partially-covered counties; the supplier picker in the UI is the correction.
# is_default: TRUE = supplier a customer has with no action (CCA in CCA land).
zip,state,supplier_id,default_product,is_default,enrollment_share,notes,data_quality
92404,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92405,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92406,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92407,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92408,CA,CITY_OF_COLTON_ELECTRIC_UTILITY,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92408,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92410,CA,CITY_OF_COLTON_ELECTRIC_UTILITY,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92410,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92411,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92412,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92413,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92414,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92415,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92418,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92423,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92424,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92427,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92501,CA,CITY_OF_COLTON_ELECTRIC_UTILITY,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92501,CA,CITY_OF_RIVERSIDE_RIVERSIDE_PUBLIC_UTILI,RPU General Power Mix,FALSE,1.0,municipal/co-op,CURATED_APPROXIMATE
92501,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92502,CA,CITY_OF_RIVERSIDE_RIVERSIDE_PUBLIC_UTILI,RPU General Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92503,CA,CITY_OF_CORONA_UTILITIES_DEPARTMENT,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92503,CA,CITY_OF_RIVERSIDE_RIVERSIDE_PUBLIC_UTILI,RPU General Power Mix,FALSE,1.0,municipal/co-op,CURATED_APPROXIMATE
92503,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92504,CA,CITY_OF_RIVERSIDE_RIVERSIDE_PUBLIC_UTILI,RPU General Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92504,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92505,CA,CITY_OF_RIVERSIDE_RIVERSIDE_PUBLIC_UTILI,RPU General Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92505,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92506,CA,CITY_OF_RIVERSIDE_RIVERSIDE_PUBLIC_UTILI,RPU General Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92506,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92507,CA,CITY_OF_COLTON_ELECTRIC_UTILITY,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92507,CA,CITY_OF_RIVERSIDE_RIVERSIDE_PUBLIC_UTILI,RPU General Power Mix,FALSE,1.0,municipal/co-op,CURATED_APPROXIMATE
92507,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92508,CA,CITY_OF_RIVERSIDE_RIVERSIDE_PUBLIC_UTILI,RPU General Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92508,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92509,CA,CITY_OF_RIVERSIDE_RIVERSIDE_PUBLIC_UTILI,RPU General Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92509,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92513,CA,CITY_OF_RIVERSIDE_RIVERSIDE_PUBLIC_UTILI,RPU General Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92514,CA,CITY_OF_RIVERSIDE_RIVERSIDE_PUBLIC_UTILI,RPU General Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92515,CA,CITY_OF_RIVERSIDE_RIVERSIDE_PUBLIC_UTILI,RPU General Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92516,CA,CITY_OF_RIVERSIDE_RIVERSIDE_PUBLIC_UTILI,RPU General Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92517,CA,CITY_OF_RIVERSIDE_RIVERSIDE_PUBLIC_UTILI,RPU General Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92518,CA,CITY_OF_MORENO_VALLEY,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92518,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92519,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92521,CA,CITY_OF_RIVERSIDE_RIVERSIDE_PUBLIC_UTILI,RPU General Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92522,CA,CITY_OF_RIVERSIDE_RIVERSIDE_PUBLIC_UTILI,RPU General Power Mix,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92530,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92530,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92531,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92532,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92536,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92536,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92539,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92539,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92543,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92544,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92545,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92546,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92548,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92549,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92551,CA,CITY_OF_MORENO_VALLEY,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92551,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92552,CA,CITY_OF_MORENO_VALLEY,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92553,CA,CITY_OF_MORENO_VALLEY,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92553,CA,CITY_OF_RIVERSIDE_RIVERSIDE_PUBLIC_UTILI,RPU General Power Mix,FALSE,1.0,municipal/co-op,CURATED_APPROXIMATE
92553,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92554,CA,CITY_OF_MORENO_VALLEY,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92555,CA,CITY_OF_MORENO_VALLEY,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92555,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92556,CA,CITY_OF_MORENO_VALLEY,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92557,CA,CITY_OF_MORENO_VALLEY,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92557,CA,CITY_OF_RIVERSIDE_RIVERSIDE_PUBLIC_UTILI,RPU General Power Mix,FALSE,1.0,municipal/co-op,CURATED_APPROXIMATE
92557,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92561,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92562,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92562,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92563,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92564,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92567,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92570,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92571,CA,CITY_OF_MORENO_VALLEY,Standard,TRUE,1.0,municipal/co-op,CURATED_APPROXIMATE
92571,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92572,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92581,CA,SAN_JACINTO_POWER,PrimePower,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92581,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92582,CA,SAN_JACINTO_POWER,PrimePower,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92582,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92583,CA,SAN_JACINTO_POWER,PrimePower,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92583,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92584,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92585,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92586,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92587,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92589,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92590,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92590,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92591,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92592,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92592,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92593,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92595,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92596,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92599,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92602,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92602,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92603,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92603,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92604,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92604,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92605,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92605,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92606,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92606,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92607,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92609,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92610,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92612,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92612,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92614,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92614,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92615,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92615,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92616,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92616,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92617,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92617,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92618,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92618,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92619,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92619,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92620,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92620,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92623,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92623,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92624,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92625,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92626,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92627,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92628,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92629,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92630,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92630,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92637,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92637,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92646,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92646,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92647,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92647,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92648,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92648,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92649,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92649,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92650,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92651,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92651,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92652,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92653,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92653,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92654,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92655,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92656,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92656,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92657,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92658,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92659,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92660,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92661,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92662,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92663,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92672,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92673,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92674,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92675,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92675,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92676,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92677,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92677,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92678,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92679,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92679,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92683,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92684,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92685,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92688,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92688,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92690,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92691,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92691,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92692,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92692,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92693,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92694,CA,SAN_DIEGO_GAS_ELECTRIC,Standard,TRUE,1.0,,CURATED_APPROXIMATE
92694,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,1.0,,CURATED_APPROXIMATE
92697,CA,ORANGE_COUNTY_POWER_AUTHORITY,Smart Choice,TRUE,0.88,CCA default territory,CURATED_APPROXIMATE
92697,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,FALSE,0.12,bundled IOU,CURATED_APPROXIMATE
92698,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92701,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92702,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92703,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92704,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92705,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92706,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92707,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
92708,CA,SOUTHERN_CALIFORNIA_EDISON_COMPANY,SCE Power Mix,TRUE,1.0,,CURATED_APPROXIMATE
